	Frequency	Amplituded
168	23114.376512434763	1.1622160418155338
169	23205.730001846507	1.1657213269990645
170	23297.083491258247	1.1692734935187756
171	23388.43698066999	1.172873370214254
172	23479.79047008173	1.176521804068561
173	23571.14395949347	1.1802196606797437
174	23662.497448905215	1.183967824746462
175	23753.850938316955	1.187767200568212
176	23845.2044277287	1.1916187125606417
177	23936.55791714044	1.195523305786463
178	24027.911406552183	1.199481946502503
179	24119.264895963923	1.203495622723436
180	24210.618385375667	1.2075653448027746
181	24301.971874787407	1.211692146031711
182	24393.32536419915	1.2158770832564276
183	24484.67885361089	1.2201212375145132
184	24576.032343022634	1.2244257146911541
185	24667.385832434375	1.2287916461957846
186	24758.73932184612	1.2332201896599186
187	24850.09281125786	1.237712529656902
188	24941.446300669602	1.2422698784443598
189	25032.799790081343	1.246893476730145
190	25124.153279493086	1.251584594462614
191	25215.506768904826	1.2563445316461042
192	25306.860258316567	1.2611746191825084
193	25398.21374772831	1.2660762197398838
194	25489.56723714005	1.2710507286490664
195	25580.920726551794	1.2760995748293045
196	25672.274215963535	1.2812242217439551
197	25763.62770537528	1.2864261683873477
198	25854.98119478702	1.2917069503039347
199	25946.334684198762	1.2970681406409241
200	26037.688173610502	1.3025113512356141
201	26129.041663022246	1.3080382337387113
202	26220.395152433986	1.3136504807749536
203	26311.74864184573	1.3193498271424344
204	26403.10213125747	1.3251380510520456
205	26494.45562066921	1.3310169754085568
206	26585.809110080954	1.3369884691348695
207	26677.162599492694	1.343054448541078
208	26768.51608890444	1.3492168787400178
209	26859.86957831618	1.3554777751110558
210	26951.223067727922	1.3618392048139514
211	27042.576557139662	1.3683032883546906
212	27133.930046551406	1.3748722012052679
213	27225.283535963146	1.38154817547948
214	27316.63702537489	1.3883335016668847
215	27407.99051478663	1.395230530427142
216	27499.344004198374	1.4022416744470865
217	27590.697493610114	1.4093694103629353
218	27682.050983021854	1.4166162807501737
219	27773.404472433598	1.4239848961837325
220	27864.75796184534	1.4314779373712063
221	27956.111451257082	1.4390981573619652
222	28047.464940668822	1.4468483838351274
223	28138.818430080566	1.4547315214694927
224	28230.171919492306	1.4627505543986667
225	28321.52540890405	1.470908548754731
226	28412.87889831579	1.479208655303963
227	28504.232387727534	1.487654112178261
228	28595.585877139274	1.4962482477060657
229	28686.939366551018	1.5049944833467523
230	28778.292855962758	1.5138963367326057
231	28869.6463453745	1.5229574248226971
232	28960.999834786242	1.5321814671731282
233	29052.353324197982	1.5415722893283172
234	29143.706813609726	1.5511338263381964
235	29235.060303021466	1.5608701264063756
236	29326.41379243321	1.5707853546745623
237	29417.76728184495	1.5808837971487297
238	29509.120771256694	1.5911698647727648
239	29600.474260668434	1.6016480976555545
240	29691.827750080178	1.6123231694577296
241	29783.181239491918	1.6231998919445247
242	29874.53472890366	1.6342832197114965
243	29965.888218315402	1.6455782550901
244	30057.241707727142	1.6570902532404235
245	30148.595197138886	1.668824627438667
246	30239.948686550626	1.6807869545672602
247	30331.30217596237	1.692982980815835
248	30422.65566537411	1.7054186276015795
249	30514.009154785854	1.7180999977178641
250	30605.362644197594	1.7310333817203378
251	30696.716133609338	1.7442252645600989
252	30788.069623021078	1.7576823324738555
253	30879.42311243282	1.771411480141424
254	30970.77660184456	1.7854198181212464
255	31062.130091256306	1.799714680575046
256	31153.483580668046	1.8143036332931042
257	31244.837070079786	1.8291944820320842
258	31336.19055949153	1.8443952811777087
259	31427.54404890327	1.8599143427450422
260	31518.897538315014	1.8757602457295461
261	31610.251027726754	1.8919418458224724
262	31701.604517138498	1.9084682855046342
263	31792.958006550238	1.9253490045329482
264	31884.31149596198	1.9425937508346185
265	31975.66498537372	1.9602125918241797
266	32067.018474785466	1.9782159261590515
267	32158.371964197206	1.9966144959495955
268	32249.72545360895	2.0154193994400416
269	32341.07894302069	2.034642104176947
270	32432.43243243243	2.054294460682163
271	32523.785921844174	2.0743887166475097
272	32615.139411255914	2.0949375316685517
273	32706.492900667658	2.115953992535024
274	32797.846390079394	2.1374516290954793
275	32889.19987949114	2.1594444307137524
276	32980.55336890288	2.1819468633346477
277	33071.90685831462	2.2049738871761306
278	33163.26034772636	2.228540975064795
279	33254.61383713811	2.252664131430998
280	33345.96732654985	2.277359911979249
281	33437.32081596159	2.3026454440486575
282	33528.67430537333	2.3285384476769897
283	33620.02779478507	2.355057257380637
284	33711.38128419682	2.3822208446610214
285	33802.73477360856	2.4100488412459873
286	33894.0882630203	2.43856156307235
287	33985.44175243204	2.467780035012863
288	34076.795241843785	2.497726016347629
289	34168.148731255525	2.5284220269760302
290	34259.502220667266	2.559891374360805
291	34350.855710079006	2.592158181190626
292	34442.20919949075	2.625247413741591
293	34533.56268890249	2.6591849109110886
294	34624.91617831423	2.6939974138896723
295	34716.269667725974	2.7297125964274676
296	34807.623157137714	2.7663590956414383
297	34898.97664654946	2.8039665432981256
298	34990.3301359612	2.8425655974931727
299	35081.68362537294	2.882187974634042
300	35173.03711478468	2.922866481615195
301	35264.39060419643	2.964635048056003
302	35355.74409360817	3.007528758449933
303	35447.09758301991	3.0515838840493856
304	35538.45107243165	3.0968379142831166
305	35629.8045618434	3.1433295874727074
306	35721.15805125514	3.1910989205801314
307	35812.51154066688	3.2401872376802174
308	35903.86503007862	3.2906371968088113
309	35995.21851949036	3.3424928147898187
310	36086.572008902105	3.3957994895909716
311	36177.925498313845	3.450604019699039
312	36269.278987725585	3.5069546199395987
313	36360.632477137326	3.564900933093541
314	36451.98596654907	3.624494036582192
315	36543.33945596081	3.6857864434038845
316	36634.69294537255	3.7488320964070807
317	36726.04643478429	3.8136863548773157
318	36817.39992419604	3.8804059722973934
319	36908.75341360778	3.949049064010997
320	37000.10690301952	4.019675063379215
321	37091.46039243126	4.092344664866225
322	37182.813881843	4.167119752324622
323	37274.16737125475	4.244063310571869
324	37365.52086066649	4.323239318156924
325	37456.87435007823	4.404712619010703
326	37548.22783948997	4.488548770455235
327	37639.58132890172	4.574813864815903
328	37730.93481831346	4.663574321639188
329	37822.2883077252	4.7548966472676195
330	37913.64179713694	4.848847158265744
331	38004.995286548685	4.945491664930228
332	38096.348775960425	5.044895110857385
333	38187.702265372165	5.14712116428873
334	38279.055754783905	5.252231756716325
335	38370.409244195645	5.360286564014308
336	38461.76273360739	5.471342425181193
337	38553.11622301913	5.585452693643222
338	38644.46971243087	5.702666515997698
339	38735.82320184261	5.823028033085009
340	38827.17669125436	5.946575498391859
341	38918.5301806661	6.073340309029532
342	39009.88367007784	6.203345944929967
343	39101.23715948958	6.336606812489458
344	39192.59064890133	6.473126989702119
345	39283.94413831307	6.612898870900055
346	39375.29762772481	6.755901710596856
347	39466.65111713655	6.902100067657515
348	39558.00460654829	7.0514421531356835
349	39649.35809596004	7.20385808766902
350	39740.71158537178	7.359258077344098
351	39832.06507478352	7.517530520464883
352	39923.41856419526	7.678540061702815
353	40014.772053607005	7.842125614678237
354	40106.125543018745	8.008098379105151
355	40197.479032430485	8.176239884182682
356	40288.832521842225	8.346300095860135
357	40380.18601125397	8.517995631823633
358	40471.53950066571	8.69100813438708
359	40562.89299007745	8.864982857705046
360	40654.24647948919	9.039527531587284
361	40745.59996890093	9.214211569356513
362	40836.95345831267	9.388565691265072
363	40928.30694772442	9.562082037538604
364	41019.66043713616	9.734214845672875
365	41111.0139265479	9.904381764684274
366	41202.36741595964	10.071965874123796
367	41293.72090537139	10.236318467372751
368	41385.07439478313	10.39676264669249
369	41476.42788419487	10.552597761479676
370	41567.78137360661	10.703104701140878
371	41659.13486301836	10.847552030131713
372	41750.4883524301	10.985202925457015
373	41841.84184184184	11.11532284704737
374	41933.19533125358	11.237187839961033
375	42024.54882066532	11.350093335646456
376	42115.902310077065	11.453363289115202
377	42207.255799488805	11.546359461563853
378	42298.609288900545	11.628490635552645
379	42389.962778312285	11.699221534038204
380	42481.31626772403	11.7580812069001
381	42572.66975713577	11.80467065027201
382	42664.02324654751	11.838669435680439
383	42755.37673595925	11.8598411478099
384	42846.73022537099	11.868037461110163
385	42938.08371478274	11.863200725243335
386	43029.43720419448	11.845364975743866
387	43120.79069360622	11.814655336956887
388	43212.14418301796	11.771285836727978
389	43303.49767242971	11.715555703709885
390	43394.85116184145	11.647844265874511
391	43486.20465125319	11.568604610494482
392	43577.55814066493	11.478356199557672
393	43668.91163007668	11.377676658943782
394	43760.26511948842	11.2671929740105
395	43851.61860890016	11.147572328448586
396	43942.9720983119	11.019512817918141
397	44034.32558772364	10.88373425613596
398	44125.679077135384	10.740969270199729
399	44217.032566547125	10.591954855709787
400	44308.386055958865	10.437424532485025
401	44399.739545370605	10.278101210139265
402	44491.09303478235	10.114690841115552
403	44582.44652419409	9.947876908373605
404	44673.80001360583	9.778315766914153
405	44765.15350301757	9.606632833529236
406	44856.50699242932	9.43341959811347
407	44947.86048184106	9.25923141281057
408	45039.2139712528	9.084586002212763
409	45130.56746066454	8.909962628600532
410	45221.92095007628	8.735801840481034
411	45313.27443948803	8.56250573003844
412	45404.62792889977	8.390438625073807
413	45495.98141831151	8.219928143096215
414	45587.33490772325	8.051266538952483
415	45678.688397134996	7.884712282302446
416	45770.041886546736	7.720491806962673
417	45861.39537595848	7.558801380308117
418	45952.74886537022	7.399809047253482
419	46044.102354781964	7.243656609603404
420	46135.455844193704	7.090461607589069
421	46226.809333605444	6.9403192760697
422	46318.162823017185	6.793304453086433
423	46409.516312428925	6.649473423161347
424	46500.86980184067	6.508865681915206
425	46592.22329125241	6.371505612233038
426	46683.57678066415	6.2374040653539184
427	46774.93027007589	6.106559842929754
428	46866.28375948764	5.9789610783225315
429	46957.63724889938	5.854586517233362
430	47048.99073831112	5.733406699221107
431	47140.34422772286	5.615385042818389
432	47231.69771713461	5.500478837828289
433	47323.05120654635	5.3886401490272835
434	47414.40469595809	5.279816635943621
435	47505.75818536983	5.173952293660124
436	47597.11167478157	5.070988119733869
437	47688.465164193316	4.970862712360056
438	47779.818653605056	4.873512804854915
439	47871.172143016796	4.778873741412696
440	47962.52563242854	4.686879898921141
441	48053.879121840284	4.597465059411709
442	48145.232611252024	4.510562737487278
443	48236.586100663764	4.42610646682007
444	48327.939590075504	4.3440300495541475
445	48419.29307948725	4.264267772185607
446	48510.64656889899	4.186754591234879
447	48602.00005831073	4.111426291772439
448	48693.35354772247	4.038219621615163
449	48784.70703713421	3.967072403776581
450	48876.06052654596	3.897923629532703
451	48967.4140159577	3.8307135342560548
452	49058.76750536944	3.76538365797472
453	49150.12099478118	3.7018768924309544
454	49241.47448419293	3.6401375162444936
455	49332.82797360467	3.580111219629484
456	49424.18146301641	3.5217451199699177
457	49515.53495242815	3.464987769426508
458	49606.888441839896	3.409789155627003
459	49698.241931251636	3.3561006963817634
460	49789.595420663376	3.303875229265998
461	49880.948910075116	3.253066996819028
462	49972.302399486856	3.2036316280282637
463	50063.655888898604	3.155526116690904
464	50155.009378310344	3.1087087971789558
465	50246.362867722084	3.063139318072297
466	50337.716357133824	3.0187786140699346
467	50429.06984654557	2.975588876540348
468	50520.42333595731	2.9335335230278297
469	50611.77682536905	2.8925771659921553
470	50703.13031478079	2.852685581023728
471	50794.48380419254	2.8138256747447077
472	50885.83729360428	2.7759654525785926
473	50977.19078301602	2.739073986545576
474	51068.54427242776	2.7031213832189094
475	51159.8977618395	2.6680787519575517
476	51251.25125125125	2.6339181735130017
477	51342.60474066299	2.6006126690926488
478	51433.95823007473	2.568136169948264
479	51525.31171948647	2.536463487546265
480	51616.665208898215	2.5055702843656524
481	51708.018698309956	2.4754330453602784
482	51799.372187721696	2.4460290501138537
483	51890.725677133436	2.4173363457090433
484	51982.07916654518	2.3893337203256992
485	52073.43265595692	2.362000677577927
486	52164.786145368664	2.3353174115949455
487	52256.139634780404	2.3092647828467525
488	52347.493124192144	2.2838242947120557
489	52438.84661360389	2.258978070783026
490	52530.20010301563	2.2347088328989204
491	52621.55359242737	2.2109998798984662
492	52712.90708183911	2.1878350670792153
493	52804.26057125086	2.1651987863505404
494	52895.6140606626	2.1430759470658147
495	52986.96755007434	2.121451957518327
496	53078.32103948608	2.1003127070847905
497	53169.67452889783	2.079644548999699
498	53261.02801830957	2.0594342837434008
499	53352.38150772131	2.039669143026482
500	53443.73499713305	2.020336774352937
501	53535.08848654479	2.0014252261444936
502	53626.441975956535	1.9829229334085772
503	53717.795465368275	1.964818703932441
504	53809.148954780016	1.9471017049862143
505	53900.502444191756	1.9297614505178495
506	53991.8559336035	1.912787788823195
507	54083.20942301524	1.8961708906747687
508	54174.56291242698	1.8799012378931197
509	54265.916401838724	1.8639696123450658
510	54357.26989125047	1.848367085353442
511	54448.62338066221	1.8330850075034366
512	54539.97687007395	1.8181149988309548
513	54631.33035948569	1.803448939378916
514	54722.68384889743	1.789078960107783
515	54814.03733830918	1.77499743414704
516	54905.39082772092	1.7611969683747888
517	54996.74431713266	1.7476703953130068
518	55088.0978065444	1.734410765326483
519	55179.45129595615	1.721411339113799
520	55270.80478536789	1.708665580479172
521	55362.15827477963	1.6961671493743393
522	55453.51176419137	1.6839098952000784
523	55544.865253603115	1.6718878503573125
524	55636.218743014855	1.6600952240381417
525	55727.572232426595	1.6485263962474679
526	55818.925721838335	1.637175912046276
527	55910.279211250076	1.626038476007932
528	56001.63270066182	1.6151089468792057
529	56092.98619007356	1.6043823324380522
530	56184.3396794853	1.5938537845404679
531	56275.69316889704	1.583518594349071
532	56367.04665830879	1.573372187736311
533	56458.40014772053	1.563410120855513
534	56549.75363713227	1.553628075873216
535	56641.10712654401	1.54402185685653
536	56732.46061595576	1.5345873858094912
537	56823.8141053675	1.5253206988526193
538	56915.16759477924	1.5162179425401185
539	57006.52108419098	1.5072753703094017
540	57097.87457360272	1.4984893390578007
541	57189.22806301447	1.489856305841557
542	57280.58155242621	1.4813728246923734
543	57371.93504183795	1.4730355435469895
544	57463.28853124969	1.4648412012854488
545	57554.642020661435	1.4567866248738737
546	57645.995510073175	1.4488687266077522
547	57737.348999484915	1.4410845014518867
548	57828.702488896655	1.4334310244733228
549	57920.0559783084	1.425905448363718
550	58011.40946772014	1.4185050010477498
551	58102.76295713188	1.4112269833743039
552	58194.11644654362	1.4040687668873124
553	58285.46993595536	1.397027791673242
554	58376.82342536711	1.3901015642823413
555	58468.17691477885	1.3832876557208853
556	58559.53040419059	1.3765836995117549
557	58650.88389360233	1.3699873898208037
558	58742.23738301408	1.3634964796465612
559	58833.59087242582	1.3571087790709218
560	58924.94436183756	1.3508221535685547
561	59016.2978512493	1.344634522372878
562	59107.65134066105	1.338543856896502
563	59199.00483007279	1.3325481792041522
564	59290.35831948453	1.326645560536138
565	59381.71180889627	1.3208341198805353
566	59473.06529830801	1.3151120225922996
567	59564.418787719755	1.309477479057612
568	59655.772277131495	1.30392874340182
569	59747.125766543235	1.2984641122393947
570	59838.479255954975	1.2930819234644049
571	59929.83274536672	1.2877805550800439
572	60021.18623477846	1.2825584240658219
573	60112.5397241902	1.277413985281071
574	60203.89321360194	1.2723457304034866
575	60295.24670301369	1.267352186901451
576	60386.60019242543	1.262431917038958
577	60477.95368183717	1.2575835169119807
578	60569.30717124891	1.252805615515187
579	60660.66066066065	1.2480968738379405
580	60752.0141500724	1.2434559839885617
581	60843.36763948414	1.238881668345873
582	60934.72112889588	1.234372678737077
583	61026.07461830762	1.229927795641065
584	61117.42810771937	1.2255458274162756
585	61208.78159713111	1.2212256095522656
586	61300.13508654285	1.2169660039441763
587	61391.48857595459	1.2127658981893237
588	61482.842065366334	1.2086242049051512
589	61574.195554778074	1.2045398610678335
590	61665.549044189815	1.2005118273708195
591	61756.902533601555	1.1965390876026611
592	61848.256023013295	1.192620648043464
593	61939.60951242504	1.188755536879354
594	62030.96300183678	1.1849428036343472
595	62122.31649124852	1.1811815186190513
596	62213.66998066026	1.1774707723956408
597	62305.02347007201	1.1738096752585712
598	62396.37695948375	1.1701973567305095
599	62487.73044889549	1.1666329650729885
600	62579.08393830723	1.1631156668113003
601	62670.43742771898	1.1596446462731673
602	62761.79091713072	1.1562191051407456
603	62853.14440654246	1.1528382620155222
604	62944.4978959542	1.1495013519957027
605	63035.85138536594	1.1462076262656766
606	63127.204874777686	1.1429563516971806
607	63218.558364189426	1.1397468104617865
608	63309.91185360117	1.1365782996543479
609	63401.26534301291	1.133450130927065
610	63492.618832424654	1.1303616301338297
611	63583.972321836394	1.1273121369845265
612	63675.325811248134	1.1243010047089752
613	63766.679300659875	1.1213275997302201
614	63858.03279007162	1.118391301346866
615	63949.38627948336	1.115491501424188
616	64040.7397688951	1.1126276040937357
617	64132.09325830684	1.1097990254611747
618	64223.44674771858	1.1070051933221123
619	64314.80023713033	1.1042455468856582
620	64406.15372654207	1.1015195365054882
621	64497.50721595381	1.0988266234181774
622	64588.86070536555	1.0961662794885905
623	64680.2141947773	1.093537986962104
624	64771.56768418904	1.090941238223466
625	64862.92117360078	1.088375535562084
626	64954.27466301252	1.0858403909435554
627	65045.628152424266	1.083335325787249
628	65136.981641836006	1.0808598707497608
629	65228.335131247746	1.0784135655140688
630	65319.688620659486	1.0759959585842158
631	65411.04211007123	1.0736066070853603
632	65502.395599482974	1.0712450765690367
633	65593.74908889472	1.068910940823472
634	65685.10257830645	1.0666037816888094
635	65776.4560677182	1.0643231888770994
636	65867.80955712995	1.0620687597969183
637	65959.16304654168	1.05984009938248
638	66050.51653595343	1.057636819927109
639	66141.87002536516	1.0554585409209578
640	66233.22351477691	1.0533048888928351
641	66324.57700418866	1.051175497256038
642	66415.93049360039	1.0490700061580662
643	66507.28398301214	1.0469880623341132
644	66598.63747242387	1.0449293189642266
645	66689.99096183562	1.042893435534031
646	66781.34445124737	1.040880077698917
647	66872.6979406591	1.038888917151599
648	66964.05143007085	1.0369196314929414
649	67055.4049194826	1.0349719041059744
650	67146.75840889433	1.0330454240329972
651	67238.11189830607	1.0311398858556913
652	67329.4653877178	1.0292549895781622
653	67420.81887712955	1.02739044051282
654	67512.1723665413	1.0255459491690315
655	67603.52585595303	1.023721231144461
656	67694.87934536478	1.0219160070190292
657	67786.23283477651	1.0201300022514181
658	67877.58632418826	1.018362947078054
659	67968.93981360001	1.0166145764145018
660	68060.29330301174	1.0148846297592036
661	68151.64679242349	1.0131728510994993
662	68243.00028183524	1.0114789888198725
663	68334.35377124697	1.0098027956123539
664	68425.70726065872	1.008144028389033
665	68517.06075007045	1.006502448196618
666	68608.4142394822	1.0048778201329887
667	68699.76772889394	1.0032699132656941
668	68791.12121830568	1.0016785005523412
669	68882.47470771743	1.0001033587628212
670	68973.82819712916	0.9985442684033353
671	69065.1816865409	0.9970010136421626
672	69156.53517595265	0.995473382237132
673	69247.88866536439	0.9939611654647504
674	69339.24215477613	0.9924641580509448
675	69430.59564418788	0.9909821581033792
676	69521.94913359961	0.9895149670453033
677	69613.30262301136	0.9880623895508929
678	69704.6561124231	0.9866242334820498
679	69796.00960183484	0.9852003098266146
680	69887.36309124659	0.983790432637967
681	69978.71658065832	0.9823944189759698
682	70070.07007007007	0.9810120888492274
683	70161.4235594818	0.9796432651586262
684	70252.77704889355	0.9782877736421199
685	70344.1305383053	0.976945442820736
686	70435.48402771703	0.9756161039457651
687	70526.83751712878	0.9742995909471102
688	70618.19100654052	0.972995740382763
689	70709.54449595226	0.9717043913893826
690	70800.897985364	0.970425385633944
691	70892.25147477574	0.9691585672664396
692	70983.60496418749	0.9679037828735957
693	71074.95845359923	0.9666608814335915
694	71166.31194301097	0.965429714271746
695	71257.66543242271	0.964210135017155
696	71349.01892183445	0.9630019995602553
697	71440.3724112462	0.9618051660112894
698	71531.72590065794	0.9606194946596541
699	71623.07939006967	0.9594448479341086
700	71714.43287948142	0.958281090363821
701	71805.78636889317	0.957128088540238
702	71897.1398583049	0.9559857110797509
703	71988.49334771665	0.954853828587145
704	72079.84683712838	0.9537323136198114
705	72171.20032654013	0.9526210406527027
706	72262.55381595188	0.951519886044017
707	72353.90730536361	0.950428728001591
708	72445.26079477536	0.9493474465499857
709	72536.61428418709	0.9482759234982525
710	72627.96777359884	0.9472140424083562
711	72719.32126301058	0.946161688564248
712	72810.67475242232	0.9451187489415676
713	72902.02824183406	0.9440851121779615
714	72993.38173124581	0.9430606685440054
715	73084.73522065755	0.9420453099147127
716	73176.08871006929	0.9410389297416197
717	73267.44219948103	0.9400414230254326
718	73358.79568889277	0.9390526862892212
719	73450.1491783045	0.9380726175521535
720	73541.50266771625	0.9371011163037493
721	73632.856157128	0.9361380834786507
722	73724.20964653973	0.9351834214318915
723	73815.56313595148	0.9342370339146557
724	73906.91662536321	0.9332988260505171
725	73998.27011477496	0.9323687043121438
726	74089.62360418671	0.9314465764984626
727	74180.97709359844	0.9305323517122699
728	74272.33058301019	0.929625940338279
729	74363.68407242194	0.9287272540215976
730	74455.03756183367	0.9278362056466207
731	74546.39105124542	0.9269527093163343
732	74637.74454065715	0.9260766803320191
733	74729.0980300689	0.9252080351733447
734	74820.45151948064	0.9243466914788476
735	74911.80500889238	0.9234925680267823
736	75003.15849830412	0.9226455847163395
737	75094.51198771586	0.9218056625492232
738	75185.8654771276	0.9209727236115769
739	75277.21896653935	0.9201466910562537
740	75368.57245595109	0.9193274890854224
741	75459.92594536283	0.9185150429335007
742	75551.27943477458	0.9177092788504112
743	75642.63292418631	0.9169101240851512
744	75733.98641359806	0.91611750686967
745	75825.3399030098	0.9153313564030489
746	75916.69339242154	0.9145516028359737
747	76008.04688183329	0.9137781772554987
748	76099.40037124502	0.913011011670091
