5.04E-5	64	76	4864	1.1875	34.5164	0	-0.29004	-0.70465
5.1E-5	64	76	4864	1.1875	34.5164	0	-0.86938	-0.17902
5.16E-5	65	73	4745	1.12308	33.15391	0	-0.14569	-0.2196
5.22E-5	65	73	4745	1.12308	31.79142	0	-0.1983	-0.26489
5.28E-5	67	70	4690	1.04478	31.79142	0	-0.6723	-0.53424
5.34E-5	68	68	4624	1	30.8831	0	-0.17578	-0.72607
5.4E-5	68	66	4488	0.97059	29.97477	0	-0.27112	-0.54395
5.46E-5	69	65	4485	0.94203	29.52061	0	-0.32782	-0.35724
5.52E-5	70	64	4480	0.91429	29.06644	0	-0.4704	-0.65033
5.58E-5	71	61	4331	0.85915	27.70395	0	-0.48242	-0.69745
5.64E-5	71	61	4331	0.85915	27.70395	0	-0.85608	-0.55786
5.7E-5	71	60	4260	0.84507	27.24979	0	-1.23554	-0.28387
5.76E-5	72	60	4320	0.83333	27.24979	0	-0.74329	-0.26386
5.82E-5	71	60	4260	0.84507	27.24979	0	-0.45129	-0.20715
5.88E-5	71	60	4260	0.84507	27.24979	0	-0.39191	-0.21942
5.94E-5	71	61	4331	0.85915	27.70395	0	-0.66327	-0.05725
6E-5	70	61	4270	0.87143	27.70395	0	-0.45599	-0.45129
6.06E-5	69	63	4347	0.91304	28.61228	0	-0.13586	-0.40582
6.12E-5	69	65	4485	0.94203	29.52061	0	-0.62555	-0.78497
6.18E-5	69	67	4623	0.97101	30.42893	0	-0.24792	-0.59747
6.24E-5	68	68	4624	1	30.8831	0	-0.16925	-0.43848
6.3E-5	66	69	4554	1.04546	31.33726	0	-0.17969	-0.47717
6.36E-5	66	70	4620	1.06061	31.79142	0	-0.34937	-0.69818
6.42E-5	66	72	4752	1.09091	32.69975	0	-0.40088	-0.84491
6.48E-5	65	72	4680	1.10769	32.69975	0	-0.53778	-0.2605
6.54E-5	65	73	4745	1.12308	33.15391	0	-0.32141	-0.71143
6.6E-5	65	73	4745	1.12308	33.15391	0	-0.53864	-0.73358
6.66E-5	64	74	4736	1.15625	33.60807	0	-0.79797	-0.34845
6.72E-5	65	74	4810	1.13846	33.60807	0	-0.40216	-0.77136
6.78E-5	65	74	4810	1.13846	33.60807	0	-0.40503	-0.18823
6.84E-5	65	73	4745	1.12308	33.15391	0	-0.97833	-0.6748
6.9E-5	65	73	4745	1.12308	33.15391	0	-0.66107	-0.65814
6.96E-5	65	72	4680	1.10769	32.69975	0	-0.69751	-0.3949
7.02E-5	67	71	4757	1.0597	32.24558	0	-0.50385	-0.46887
7.08E-5	67	70	4690	1.04478	31.79142	0	-0.60767	-0.90778
7.14E-5	67	68	4556	1.01493	30.8831	0	-0.46838	-0.39508
7.2E-5	68	68	4624	1	30.8831	0	-0.56079	-0.93628
7.26E-5	68	66	4488	0.97059	29.97477	0	-0.37988	-0.35022
7.32E-5	69	65	4485	0.94203	29.52061	0	-0.15894	-0.7757
7.38E-5	69	64	4416	0.92754	29.06644	0	-0.38959	-0.20758
7.44E-5	70	63	4410	0.9	28.61228	0	-0.42786	-0.62048
7.5E-5	70	63	4410	0.9	28.61228	0	-0.70728	-0.42468
7.56E-5	70	62	4340	0.88571	28.15812	0	-0.56482	-0.41479
7.62E-5	70	62	4340	0.88571	28.15812	0	-0.72382	-0.38086
7.68E-5	70	62	4340	0.88571	28.15812	0	-0.54272	-0.38312
7.74E-5	70	62	4340	0.88571	28.15812	0	-0.47815	-0.03027
7.8E-5	70	64	4480	0.91429	29.06644	0	-0.67401	-0.62091
7.86E-5	70	64	4480	0.91429	29.06644	0	-0.92761	-0.4715
7.92E-5	69	65	4485	0.94203	29.52061	0	-0.86438	-0.39795
7.98E-5	68	66	4488	0.97059	29.97477	0	-0.22241	-0.46222
8.04E-5	68	67	4556	0.98529	30.42893	0	-0.65063	-0.18951
8.1E-5	67	68	4556	1.01493	30.8831	0	-0.30109	-0.62396
8.16E-5	68	69	4692	1.01471	31.33726	0	-0.59259	-0.50208
8.22E-5	67	69	4623	1.02985	31.33726	0	-0.42755	-0.5271
8.28E-5	66	70	4620	1.06061	31.79142	0	-0.53235	-0.51447
8.34E-5	66	70	4620	1.06061	31.79142	0	-0.42371	-0.53979
8.4E-5	66	71	4686	1.07576	32.24558	0	-0.33112	-0.05823
8.46E-5	66	71	4686	1.07576	32.24558	0	-0.22736	-0.7915
8.52E-5	66	71	4686	1.07576	32.24558	0	-0.63446	-0.34393
8.58E-5	66	72	4752	1.09091	32.69975	0	-0.4563	-0.36426
8.64E-5	66	72	4752	1.09091	32.69975	0	-0.38123	-0.59399
8.7E-5	66	71	4686	1.07576	32.24558	0	-0.04779	-0.13007
8.76E-5	67	70	4690	1.04478	31.79142	0	-0.44025	-0.30988
8.82E-5	67	70	4690	1.04478	31.79142	0	-0.52295	-0.23029
8.88E-5	67	70	4690	1.04478	31.79142	0	-0.31549	-0.80554
8.94E-5	67	69	4623	1.02985	31.33726	0	-0.8186	-0.26355
9E-5	68	68	4624	1	30.8831	0	-0.78204	-0.64099
9.06E-5	68	67	4556	0.98529	30.42893	0	-0.5741	-0.23688
9.12E-5	68	67	4556	0.98529	30.42893	0	-0.27344	-0.44464
9.18E-5	68	66	4488	0.97059	29.97477	0	-0.04523	-0.38379
9.24E-5	69	65	4485	0.94203	29.52061	0	-0.5495	-0.39783
9.3E-5	69	65	4485	0.94203	29.52061	0	-0.50201	-0.28833
9.36E-5	69	65	4485	0.94203	29.52061	0	-0.62671	-0.5083
9.42E-5	70	64	4480	0.91429	29.06644	0	-0.53375	-0.38617
9.48E-5	69	64	4416	0.92754	29.06644	0	-0.31488	-0.29822
9.54E-5	70	64	4480	0.91429	29.06644	0	-0.15845	-0.38843
9.6E-5	69	64	4416	0.92754	29.06644	0	-0.41565	-0.79334
9.66E-5	69	65	4485	0.94203	29.52061	0	-0.56476	-0.16675
9.72E-5	68	65	4420	0.95588	29.52061	0	-0.29272	-0.45483
9.78E-5	68	66	4488	0.97059	29.97477	0	-0.21136	-0.50214
9.84E-5	68	66	4488	0.97059	29.97477	0	-0.60522	-0.87268
9.9E-5	68	67	4556	0.98529	30.42893	0	-0.37653	-0.15881
9.96E-5	67	67	4489	1	30.42893	0	-0.33026	-0.61597
1.002E-4	67	68	4556	1.01493	30.8831	0	-0.52899	-0.51428
1.008E-4	67	69	4623	1.02985	31.33726	0	-0.35052	-0.52759
1.014E-4	67	69	4623	1.02985	31.33726	0	-0.82141	-0.80115
1.02E-4	67	69	4623	1.02985	31.33726	0	-0.31195	-0.32971
1.026E-4	66	69	4554	1.04546	31.33726	0	-0.33679	-0.54608
1.032E-4	66	70	4620	1.06061	31.79142	0	-0.16779	-0.63959
1.038E-4	66	69	4554	1.04546	31.33726	0	-0.38074	-0.29443
1.044E-4	66	70	4620	1.06061	31.79142	0	-0.60614	-0.63196
1.05E-4	67	70	4690	1.04478	31.79142	0	-0.70538	-0.64416
1.056E-4	66	70	4620	1.06061	31.79142	0	-0.48029	-0.3808
1.062E-4	67	69	4623	1.02985	31.33726	0	-0.16504	-0.20862
1.068E-4	67	69	4623	1.02985	31.33726	0	-0.21857	-0.53009
1.074E-4	68	68	4624	1	30.8831	0	-0.40118	-0.42004
1.08E-4	68	68	4624	1	30.8831	0	-0.27155	-0.31207
1.086E-4	68	67	4556	0.98529	30.42893	0	-0.53326	-0.24146
1.092E-4	68	68	4624	1	30.8831	0	-0.49115	-0.52533
1.098E-4	69	67	4623	0.97101	30.42893	0	-0.45074	-0.49298
1.104E-4	68	66	4488	0.97059	29.97477	0	-0.10773	-0.23694
1.11E-4	68	66	4488	0.97059	29.97477	0	-0.88147	-0.46313
1.116E-4	68	66	4488	0.97059	29.97477	0	-0.72229	-0.52893
1.122E-4	69	66	4554	0.95652	29.97477	0	-0.44531	-0.69977
1.128E-4	69	65	4485	0.94203	29.52061	0	-0.57605	-0.64526
1.134E-4	69	65	4485	0.94203	29.52061	0	-0.21539	-0.48975
1.14E-4	69	65	4485	0.94203	29.52061	0	-0.42438	-0.64301
1.146E-4	69	65	4485	0.94203	29.52061	0	-0.56256	-0.39307
1.152E-4	68	65	4420	0.95588	29.52061	0	-0.68915	-0.63031
1.158E-4	68	65	4420	0.95588	29.52061	0	-0.42957	-0.41333
1.164E-4	68	66	4488	0.97059	29.97477	0	-0.56671	-0.58166
1.17E-4	68	66	4488	0.97059	29.97477	0	-0.45551	-0.18591
1.176E-4	68	67	4556	0.98529	30.42893	0	-0.76093	-0.17096
1.182E-4	67	67	4489	1	30.42893	0	-0.18384	-0.48901
1.188E-4	67	67	4489	1	30.42893	0	-0.68951	-0.48877
1.194E-4	68	68	4624	1	30.8831	0	-0.72882	-0.47968
1.2E-4	67	68	4556	1.01493	30.8831	0	-0.83344	-0.26196
1.206E-4	68	68	4624	1	30.8831	0	-0.68073	-0.38446
1.212E-4	67	68	4556	1.01493	30.8831	0	-0.43158	-0.12476
1.218E-4	67	69	4623	1.02985	31.33726	0	-0.56653	-0.57837
1.224E-4	67	69	4623	1.02985	31.33726	0	-0.86517	-0.18713
1.23E-4	67	69	4623	1.02985	31.33726	0	-0.79218	-0.65564
1.236E-4	67	69	4623	1.02985	31.33726	0	-0.08081	-0.56445
1.242E-4	67	69	4623	1.02985	31.33726	0	-0.26483	-0.90308
1.248E-4	67	69	4623	1.02985	31.33726	0	-0.54126	-0.68597
1.254E-4	67	68	4556	1.01493	30.8831	0	-0.58838	-0.53741
1.26E-4	67	68	4556	1.01493	30.8831	0	-0.31415	-0.30029
1.266E-4	67	68	4556	1.01493	30.8831	0	-0.25659	-0.52838
1.272E-4	68	67	4556	0.98529	30.42893	0	-0.46143	-0.7536
1.278E-4	68	68	4624	1	30.8831	0	-0.26636	-0.88232
1.284E-4	68	67	4556	0.98529	30.42893	0	-0.90015	-0.60486
1.29E-4	68	66	4488	0.97059	29.97477	0	-0.64502	-0.32825
1.296E-4	68	67	4556	0.98529	30.42893	0	-0.49719	-0.50562
1.302E-4	68	66	4488	0.97059	29.97477	0	-0.1925	-0.37103
1.308E-4	69	66	4554	0.95652	29.97477	0	-0.30164	-0.66083
1.314E-4	68	66	4488	0.97059	29.97477	0	-0.5614	-0.51483
1.32E-4	69	66	4554	0.95652	29.97477	0	-0.30383	-0.61566
1.326E-4	69	66	4554	0.95652	29.97477	0	-0.2616	-0.48108
1.332E-4	69	66	4554	0.95652	29.97477	0	-0.03418	-0.52032
1.338E-4	69	66	4554	0.95652	29.97477	0	-0.61169	-0.66608
1.344E-4	68	66	4488	0.97059	29.97477	0	-0.89722	-0.70959
1.35E-4	68	67	4556	0.98529	30.42893	0	-0.34143	-0.6214
1.356E-4	68	66	4488	0.97059	29.97477	0	-0.55469	-0.50775
1.362E-4	68	66	4488	0.97059	29.97477	0	-0.37622	-0.49408
1.368E-4	68	67	4556	0.98529	30.42893	0	-0.6062	-0.08997
1.374E-4	68	67	4556	0.98529	30.42893	0	-0.2644	-0.69226
1.38E-4	68	67	4556	0.98529	30.42893	0	-0.47961	-0.32135
1.386E-4	68	68	4624	1	30.8831	0	-0.70691	-0.50281
1.392E-4	68	68	4624	1	30.8831	0	-0.6073	-0.16101
1.398E-4	68	68	4624	1	30.8831	0	-0.46619	-0.2132
1.404E-4	67	68	4556	1.01493	30.8831	0	-0.54785	-0.6911
1.41E-4	67	68	4556	1.01493	30.8831	0	-0.53711	-0.46143
1.416E-4	68	68	4624	1	30.8831	0	-0.58435	-0.68127
1.422E-4	67	69	4623	1.02985	31.33726	0	-0.63501	-0.57001
1.428E-4	68	68	4624	1	30.8831	0	-0.23315	-0.52264
1.434E-4	67	68	4556	1.01493	30.8831	0	-0.88489	-0.69568
1.44E-4	67	68	4556	1.01493	30.8831	0	-0.60071	-0.46362
1.446E-4	67	68	4556	1.01493	30.8831	0	-0.46497	-0.44824
1.452E-4	67	68	4556	1.01493	30.8831	0	-0.9165	-0.56305
1.458E-4	67	68	4556	1.01493	30.8831	0	-0.38928	-0.5993
1.464E-4	68	67	4556	0.98529	30.42893	0	-0.54895	-0.73859
1.47E-4	67	68	4556	1.01493	30.8831	0	-0.60217	-0.46503
1.476E-4	68	67	4556	0.98529	30.42893	0	-0.40173	-0.31702
1.482E-4	68	67	4556	0.98529	30.42893	0	-0.43921	-0.68555
1.488E-4	68	66	4488	0.97059	29.97477	0	-0.52271	-0.78668
1.494E-4	69	66	4554	0.95652	29.97477	0	-0.43494	-0.39215
1.5E-4	68	67	4556	0.98529	30.42893	0	-0.47754	-0.12781
1.506E-4	68	66	4488	0.97059	29.97477	0	-0.66614	-0.15833
1.512E-4	68	66	4488	0.97059	29.97477	0	-0.33582	-0.52887
1.518E-4	69	66	4554	0.95652	29.97477	0	-0.48413	-0.51971
1.524E-4	69	67	4623	0.97101	30.42893	0	-0.67383	-0.51239
1.53E-4	68	67	4556	0.98529	30.42893	0	-0.64746	-0.20764
1.536E-4	68	66	4488	0.97059	29.97477	0	-0.31396	-0.25421
1.542E-4	68	67	4556	0.98529	30.42893	0	-0.21875	-0.44104
1.548E-4	68	67	4556	0.98529	30.42893	0	-0.37097	-0.43915
1.554E-4	68	67	4556	0.98529	30.42893	0	-0.58618	-0.31476
1.56E-4	68	67	4556	0.98529	30.42893	0	-0.29309	-0.68567
1.566E-4	68	67	4556	0.98529	30.42893	0	-0.29675	-0.77863
1.572E-4	68	67	4556	0.98529	30.42893	0	-0.64575	-0.68896
1.578E-4	68	68	4624	1	30.8831	0	-0.6333	-0.57776
1.584E-4	68	68	4624	1	30.8831	0	-0.16541	-0.64142
1.59E-4	68	68	4624	1	30.8831	0	-0.51392	-0.28326
1.596E-4	67	68	4556	1.01493	30.8831	0	-0.38745	-0.55487
1.602E-4	67	68	4556	1.01493	30.8831	0	-0.69543	-0.44403
1.608E-4	66	67	4422	1.01515	30.42893	0	-0.33051	-0.42163
1.614E-4	67	68	4556	1.01493	30.8831	0	-0.4353	-0.47278
1.62E-4	67	68	4556	1.01493	30.8831	0	-0.35333	-0.63165
1.626E-4	68	68	4624	1	30.8831	0	-0.57739	-0.38824
1.632E-4	68	68	4624	1	30.8831	0	-0.39642	-0.32343
1.638E-4	68	68	4624	1	30.8831	0	-0.39612	-0.50891
1.644E-4	68	69	4692	1.01471	31.33726	0	-0.33179	-0.63672
1.65E-4	68	68	4624	1	30.8831	0	-0.39056	-0.64972
1.656E-4	68	68	4624	1	30.8831	0	-0.52209	-0.72656
1.662E-4	68	68	4624	1	30.8831	0	-0.11395	-0.50458
1.668E-4	68	67	4556	0.98529	30.42893	0	-0.46436	-0.56909
1.674E-4	68	67	4556	0.98529	30.42893	0	-0.42017	-0.8183
1.68E-4	67	67	4489	1	30.42893	0	-0.39331	-0.49524
1.686E-4	68	67	4556	0.98529	30.42893	0	-0.70367	-0.27289
1.692E-4	68	67	4556	0.98529	30.42893	0	-0.34949	-0.46069
1.698E-4	68	68	4624	1	30.8831	0	-0.4198	-0.88672
1.704E-4	68	68	4624	1	30.8831	0	-0.38098	-0.0639
1.71E-4	68	67	4556	0.98529	30.42893	0	-0.15332	-0.42114
1.716E-4	68	67	4556	0.98529	30.42893	0	-0.08215	-0.32971
1.722E-4	68	68	4624	1	30.8831	0	-0.56183	-0.42273
1.728E-4	68	67	4556	0.98529	30.42893	0	-0.21661	-0.87061
1.734E-4	68	67	4556	0.98529	30.42893	0	-0.45935	-0.38812
1.74E-4	67	67	4489	1	30.42893	0	-0.1391	-0.49493
1.746E-4	68	67	4556	0.98529	30.42893	0	-0.3811	-0.7406
1.752E-4	68	67	4556	0.98529	30.42893	0	-0.50226	-0.54584
1.758E-4	68	67	4556	0.98529	30.42893	0	-0.63983	-0.77521
1.764E-4	68	67	4556	0.98529	30.42893	0	-0.50757	-0.69989
1.77E-4	68	68	4624	1	30.8831	0	-0.58643	-0.90271
1.776E-4	68	67	4556	0.98529	30.42893	0	-0.44696	-0.39587
1.782E-4	67	68	4556	1.01493	30.8831	0	-0.32367	-0.39856
1.788E-4	68	68	4624	1	30.8831	0	-0.40027	-0.24176
1.794E-4	68	68	4624	1	30.8831	0	-0.6225	-0.64703
1.8E-4	68	68	4624	1	30.8831	0	-0.43762	-0.67987
1.806E-4	67	68	4556	1.01493	30.8831	0	-0.40155	-0.41107
1.812E-4	67	68	4556	1.01493	30.8831	0	-0.49139	-0.55371
1.818E-4	67	68	4556	1.01493	30.8831	0	-0.3905	-0.45215
1.824E-4	68	68	4624	1	30.8831	0	-0.81592	-0.69757
1.83E-4	67	68	4556	1.01493	30.8831	0	-0.28851	-0.68207
1.836E-4	68	68	4624	1	30.8831	0	-0.47882	-0.55353
1.842E-4	68	67	4556	0.98529	30.42893	0	-0.42035	-0.71387
1.848E-4	67	68	4556	1.01493	30.8831	0	-0.3197	-0.46478
1.854E-4	68	68	4624	1	30.8831	0	-0.401	-0.31488
1.86E-4	68	68	4624	1	30.8831	0	-0.22485	-0.32764
1.866E-4	67	68	4556	1.01493	30.8831	0	-0.68042	-0.55634
1.872E-4	67	67	4489	1	30.42893	0	-0.48822	-0.52747
1.878E-4	68	67	4556	0.98529	30.42893	0	-0.49243	-0.13995
1.884E-4	67	68	4556	1.01493	30.8831	0	-0.44061	-0.52161
1.89E-4	67	67	4489	1	30.42893	0	-0.31842	-0.48877
1.896E-4	68	67	4556	0.98529	30.42893	0	-0.47809	-0.43378
1.902E-4	68	68	4624	1	30.8831	0	-0.35663	-0.67877
1.908E-4	68	67	4556	0.98529	30.42893	0	-0.7915	-0.3631
1.914E-4	68	67	4556	0.98529	30.42893	0	-0.4223	-0.68854
1.92E-4	67	67	4489	1	30.42893	0	-0.26386	-0.35425
1.926E-4	68	67	4556	0.98529	30.42893	0	-0.70032	-0.7182
1.932E-4	68	67	4556	0.98529	30.42893	0	-0.56458	-0.89105
1.938E-4	67	67	4489	1	30.42893	0	-0.50842	-0.56177
1.944E-4	68	67	4556	0.98529	30.42893	0	-0.57025	-0.55505
1.95E-4	68	67	4556	0.98529	30.42893	0	-0.45605	-0.75775
1.956E-4	68	67	4556	0.98529	30.42893	0	-0.36646	-0.60864
1.962E-4	68	67	4556	0.98529	30.42893	0	-0.28491	-0.58014
1.968E-4	67	67	4489	1	30.42893	0	-0.23907	-0.41492
1.974E-4	68	68	4624	1	30.8831	0	-0.06134	-0.87225
1.98E-4	68	68	4624	1	30.8831	0	-0.14734	-0.77246
1.986E-4	68	67	4556	0.98529	30.42893	0	-0.4679	-0.55518
1.992E-4	67	68	4556	1.01493	30.8831	0	-0.55212	-0.43677
1.998E-4	67	67	4489	1	30.42893	0	-0.11914	-0.15997
2.004E-4	68	67	4556	0.98529	30.42893	0	-0.19458	-0.38428
2.01E-4	68	68	4624	1	30.8831	0	-0.38245	-0.62378
2.016E-4	67	68	4556	1.01493	30.8831	0	-0.4267	-0.23065
2.022E-4	67	67	4489	1	30.42893	0	-0.28528	-0.20752
2.028E-4	67	67	4489	1	30.42893	0	-0.17072	-0.19226
2.034E-4	67	67	4489	1	30.42893	0	-0.49377	-0.71759
2.04E-4	67	67	4489	1	30.42893	0	-0.66315	-0.19861
2.046E-4	67	67	4489	1	30.42893	0	-0.40417	-0.48016
2.052E-4	67	67	4489	1	30.42893	0	-0.41302	-0.51331
2.058E-4	68	67	4556	0.98529	30.42893	0	-0.60461	-0.5271
2.064E-4	67	67	4489	1	30.42893	0	-0.86328	-0.28333
2.07E-4	67	67	4489	1	30.8831	0	-0.45538	-0.40375
2.076E-4	67	67	4489	1	30.42893	0	-0.56494	-0.43927
2.082E-4	67	67	4489	1	30.42893	0	-0.52673	-0.73694
2.088E-4	67	66	4422	0.98507	30.8831	0	-0.40466	-0.37811
2.094E-4	68	67	4556	0.98529	30.42893	0	-0.4342	-0.11572
2.1E-4	67	67	4489	1	30.42893	0	-0.72095	-0.53699
2.106E-4	68	67	4556	0.98529	30.42893	0	-0.60919	-0.14777
2.112E-4	67	66	4422	0.98507	30.42893	0	-0.54285	-0.39667
2.118E-4	67	66	4422	0.98507	30.42893	0	-0.39941	-0.7442
2.124E-4	68	67	4556	0.98529	30.42893	0	-0.09998	-0.36365
2.13E-4	68	66	4488	0.97059	30.42893	0	-0.66193	-0.43262
2.136E-4	68	67	4556	0.98529	30.8831	0	-0.28882	-0.65881
2.142E-4	67	67	4489	1	30.42893	0	-0.96167	-0.36658
2.148E-4	67	67	4489	1	30.8831	0	-0.74854	-0.37103
2.154E-4	67	67	4489	1	30.8831	0	-0.62634	-0.46393
2.16E-4	67	67	4489	1	30.8831	0	-0.30402	-0.36121
2.166E-4	68	67	4556	0.98529	30.8831	0	-0.15326	-0.46106
2.172E-4	67	67	4489	1	30.8831	0	-0.12872	-0.36542
2.178E-4	67	67	4489	1	30.8831	0	-0.33545	-0.44086
2.184E-4	68	66	4488	0.97059	30.8831	0	-0.39423	-0.54059
2.19E-4	68	67	4556	0.98529	30.8831	0	-0.64984	-0.33942
2.196E-4	67	67	4489	1	30.8831	0	-0.47748	-0.37109
2.202E-4	68	67	4556	0.98529	30.8831	0	-0.83954	-0.36761
2.208E-4	67	66	4422	0.98507	30.42893	0	-0.56488	-0.83618
2.214E-4	68	67	4556	0.98529	30.8831	0	-0.84839	-0.58612
2.22E-4	67	67	4489	1	30.8831	0	-0.72253	-0.03461
2.226E-4	68	67	4556	0.98529	30.8831	0	-0.29126	-0.48468
2.232E-4	67	67	4489	1	30.8831	0	-0.01129	-0.26636
2.238E-4	67	66	4422	0.98507	30.42893	0	-0.47693	-0.37555
2.244E-4	67	66	4422	0.98507	30.42893	0	-0.56268	-0.64594
2.25E-4	68	66	4488	0.97059	30.8831	0	-0.31464	-0.46198
2.256E-4	67	66	4422	0.98507	30.42893	0	-0.37384	-0.23163
2.262E-4	67	66	4422	0.98507	30.42893	0	-0.56995	-0.5885
2.268E-4	68	67	4556	0.98529	30.8831	0	-0.73755	-0.38367
2.274E-4	68	67	4556	0.98529	30.42893	0	-0.41473	-0.54163
2.28E-4	68	66	4488	0.97059	30.42893	0	-0.20404	-0.58331
2.286E-4	67	66	4422	0.98507	30.42893	0	-0.31317	-0.2608
2.292E-4	67	66	4422	0.98507	30.42893	0	-0.36151	-0.42926
2.298E-4	67	67	4489	1	30.42893	0	-0.2738	-0.56171
2.304E-4	68	67	4556	0.98529	30.42893	0	-0.63995	-0.57697
2.31E-4	68	66	4488	0.97059	30.42893	0	-0.59192	-0.62225
2.316E-4	67	66	4422	0.98507	30.42893	0	-0.66626	-0.26996
2.322E-4	67	66	4422	0.98507	30.42893	0	-0.63861	-0.38147
2.328E-4	67	67	4489	1	30.42893	0	-0.5946	-0.71326
2.334E-4	67	66	4422	0.98507	30.42893	0	-0.49811	-0.72943
2.34E-4	68	67	4556	0.98529	30.8831	0	-0.63403	-0.60242
2.346E-4	67	67	4489	1	30.8831	0	-0.34302	-0.13232
2.352E-4	68	66	4488	0.97059	30.42893	0	-0.68085	-0.56995
2.358E-4	67	66	4422	0.98507	30.8831	0	-0.43457	-0.75458
2.364E-4	68	66	4488	0.97059	30.42893	0	-0.34875	-0.6098
2.37E-4	67	67	4489	1	30.42893	0	-0.64038	-0.48547
2.376E-4	67	67	4489	1	30.8831	0	-0.68109	-0.4184
2.382E-4	67	66	4422	0.98507	30.8831	0	-0.50684	-0.63184
2.388E-4	68	67	4556	0.98529	30.42893	0	-0.47827	-0.67676
2.394E-4	67	66	4422	0.98507	30.42893	0	-0.8009	-0.48242
2.4E-4	67	67	4489	1	30.42893	0	-0.11481	-0.71783
2.406E-4	68	67	4556	0.98529	30.42893	0	-0.34753	-0.50543
2.412E-4	67	67	4489	1	30.42893	0	-0.42444	-0.18964
2.418E-4	67	67	4489	1	30.42893	0	-0.28735	-0.52777
2.424E-4	68	67	4556	0.98529	30.42893	0	-0.26807	-0.46277
2.43E-4	68	67	4556	0.98529	30.42893	0	-0.68164	-0.39502
2.436E-4	67	67	4489	1	30.8831	0	-0.38654	-0.15338
2.442E-4	67	67	4489	1	30.42893	0	-0.11377	-0.20117
2.448E-4	67	67	4489	1	30.42893	0	-0.42072	-0.63947
2.454E-4	67	66	4422	0.98507	30.8831	0	-0.23688	-0.29407
2.46E-4	67	66	4422	0.98507	30.42893	0	-0.3634	-0.27069
2.466E-4	67	67	4489	1	30.42893	0	-0.66626	-0.56335
2.472E-4	67	66	4422	0.98507	30.42893	0	-0.52185	-0.69073
2.478E-4	68	66	4488	0.97059	30.42893	0	-0.28778	-0.53815
2.484E-4	68	66	4488	0.97059	30.42893	0	-0.50562	-0.62286
2.49E-4	67	66	4422	0.98507	30.42893	0	-0.74799	-0.26324
2.496E-4	67	66	4422	0.98507	30.42893	0	-0.76556	-0.72296
2.502E-4	67	66	4422	0.98507	30.8831	0	-0.58612	-0.86145
